Artist,Songs,Popularity,Link,Genre,Genres
Limp Bizkit,132,1.9,/limp-bizkit/,Rock,Rock; Hard Rock; Hip Hop; Rock Alternativo; Rap; Punk Rock; Hardcore; Heavy Metal; Metal; Axé; Black Music; World Music; K-Pop/K-Rock; Soft Rock; Pop/Rock
Linkin Park And Jay-Z,7,0,/linkin-park-jay-z/,Rock,Rock
Lipstick,36,0.1,/lipstick/,Rock,Rock; Pop/Rock; Emocore; Romântico; Pop; Pop/Punk; R&B; Dance; Punk Rock
Lisura,5,0,/lisura/,Rock,Rock; Punk Rock; Hardcore
Lobão,112,1.3,/lobao/,Rock,Rock; MPB; Rock Alternativo; Punk Rock; Psicodelia; Progressivo; Pop/Rock; Axé; Romântico; Pós-Punk; Bossa Nova
Lonsdale Boys Club,4,0,/lonsdale-boys-club/,Rock,Rock; Indie; Funk; Disco; Dance; Electronica; Hip Hop; Funk Carioca; Axé; Pop/Rock
Los Cunhados,0,0,/los-cunhados/,Rock,Rock; Pop/Rock
Lou Reed,223,0.7,/lou-reed/,Rock,Rock; Folk; Indie; Post-Rock; Psicodelia; Soft Rock; Rock Alternativo; Blues; Pós-Punk; Punk Rock
Love,48,0.1,/love/,Rock,Rock; Psicodelia
Lucas Ray Exp,6,0,/lucas-ray-exp/,Rock,Rock; Metal; Rock Alternativo
Lutadores Guerreiros,31,0,/lutadores-guerreiros/,Rock,Rock; Rap; Infantil; Funk; Punk Rock
Luvic,11,0,/luvic/,Rock,Rock; Rock Alternativo
Lynyrd Skynyrd,165,2.3,/lynyrd-skynyrd/,Rock,Rock; Hard Rock; Country; Blues; Clássico; Punk Rock; Soft Rock; Classic Rock; Electronica
Maicon Egot,7,0,/maicon-egot/,Rock,Rock; Pop; Pop/Rock
Mara,15,0,/mara/,Rock,Rock; Black Music; Blues
Marcelo Miglioli e Bryan Ryus,1,0,/marcelo-miglioli-e-bryan-ryus/,Rock,Rock; Pop/Rock
Marcelo Nova,60,0.1,/marcelo-nova/,Rock,Rock; Rock Alternativo; Punk Rock; Hard Rock; Blues; MPB
Marcos Elemento,1,0,/marcos-elemento/,Rock,Rock; Rap
Marianne Faithfull,237,0.1,/marianne-faithfull/,Rock,Rock
Marino Scheid,2,0,/marino-scheid/,Rock,Rock
Marku Ribas,9,0,/marku-ribas/,Samba,Samba; Funk; Rock; Axé
Maroon 5,151,90.3,/maroon-5/,Pop,Pop; Rock; Pop/Rock; Romântico; Dance; Trilha Sonora; Rock Alternativo; Funk; Electronica; Black Music; Hip Hop; House; Indie; R&B; Blues; Soul Music; Axé; Hard Rock; Jazz; Electro Swing; Fado; Rap; Bossa Nova; MPB; Power-Pop; Gótico; Funk Carioca; Disco; Country; Sertanejo; Tecnopop; Reggae; Pop/Punk; Forró
Matchbox Twenty,71,1,/matchbox-20/,Rock,Rock
Mauricio Leal,7,0,/mauricio-leal/,Rock,Rock; Reggae; Pop/Rock
Megaira,1,0,/megaira/,Rock,Rock; Heavy Metal; Metal
Men At Work,34,1.6,/men-at-work/,Rock,Rock; Pop/Rock; Surf Music; Rock Alternativo; New Wave; Reggae
Meredith Brooks,59,0.5,/meredith-brooks/,Rock,Rock; Pop/Rock; Reggae; House; Rock Alternativo; Jazz
Metallica,179,13.4,/metallica/,Rock,Rock; Hard Rock; Heavy Metal; Metal; Trance; Rock Alternativo; Classic Rock; Tecnopop; Funk; R&B; Axé; Pop/Rock; Hardcore; Black Music; Gótico; Country; Dance; New Age; Trilha Sonora; Blues; Progressivo; Electronica; MPB; Folk; Funk Carioca; Bossa Nova; Clássico; Punk Rock; World Music; Forró
Michael Kiske,52,0,/michael-kiske/,Rock,Rock; Hard Rock; Heavy Metal; Clássico
Michelle Branch,77,0.3,/michelle-branch/,Rock,Rock; Pop/Rock; Pop; Romântico; Soul Music
MindFlow,48,0.2,/mindflow/,Rock,Rock; Heavy Metal; Hard Rock; Progressivo; Rock Alternativo; Pop/Rock; Punk Rock
Misstake,5,0,/misstake/,Rock,Rock; Pop/Rock
Monno,15,0,/monno/,Rock,Rock; Indie; Progressivo
Moptop,31,0.1,/moptop/,Rock,Rock; Indie; Pop/Rock; Rock Alternativo
Moskkana,2,0,/moskkana/,Rock,Rock
Mutantes,123,1,/os-mutantes/,Rock,Rock
Natalie Merchant,106,0.1,/natalie-merchant/,Rock,Rock; Romântico; Axé
Nazareth,270,4.1,/nazareth/,Rock,Rock; Hard Rock; Romântico; Heavy Metal; Rock Alternativo; Axé; Clássico
Neil Young,490,3.1,/neil-young/,Rock,Rock; Folk; Grunge; Country; Hard Rock; Electronica; Rockabilly
New Model Army,169,0.1,/new-model-army/,Rock,Rock; Pós-Punk; Hard Rock; Post-Rock; Punk Rock
Nick Cave & The Bad Seeds,285,1,/nick-cave-the-bad-seeds/,Rock,Rock
Nirvana,128,11.6,/nirvana/,Rock,Rock; Grunge; Rock Alternativo; Hard Rock; Punk Rock; Metal; Axé; Classic Rock; Indie; Black Music; Post-Rock; Funk; J-Pop/J-Rock; Folk; Blues; Heavy Metal; Piano Rock; R&B; Trilha Sonora; Soft Rock; Reggae; Pop/Rock; Gospel/Religioso; Forró; Sertanejo; Gótico; Pop/Punk; Hardcore; Funk Carioca; Samba; Emocore
No Doubt,122,1.7,/no-doubt/,Rock,Rock; Ska; Pop/Rock; Rock Alternativo; Pop; Pop/Punk; Power-Pop; Surf Music; Soft Rock; Indie; Folk; Reggaeton; Electronica; Axé; New Wave; Punk Rock
Nômaci,6,0,/nomaci/,Rock,Rock
Normalayze,19,0,/normalayze/,Rock,Rock; Pop/Punk
Nós e os Pássaros,5,0,/nos-e-os-passaros/,Rock,Rock; Rock Alternativo; Pop/Rock
Nôva,11,0,/nova/,Rock,Rock; Heavy Metal; Metal
Nove Mil Anjos,15,0,/nove-mil-anjos/,Rock,Rock; Pop/Rock; Punk Rock; Hardcore
Novo Leo,10,0,/novo-leo/,Rock,Rock; Indie
O Surto,33,0.5,/o-surto/,Rock,Rock; Rock Alternativo; Punk Rock; Pop/Rock; Hardcore; Reggae; Ska; Heavy Metal; Rap
O Traste Mudo,1,0,/o-traste-mudo/,Rock,Rock; Pop/Rock; Grunge; Hardcore; Punk Rock
O.A.R.,103,0,/oar/,Rock,Rock
Oito Ponto Zero,15,0,/oito-ponto-zero/,Rock,Rock; Emocore; Pop/Rock; MPB
Olhos de Psiquê,5,0,/olhos-de-psique/,Rock,Rock
Os Seminovos,48,0.1,/os-seminovos/,Rock,Rock; Pop/Rock; Hard Rock; Rock Alternativo; Chillout; Dance; Clássico; New Wave
Ou20's,1,0,/ou20s/,Rock,Rock
Ozzy Osbourne,173,3.4,/ozzy-osbourne/,Rock,Rock; Hard Rock; Heavy Metal; Classic Rock; Metal
P.O.D.,143,1,/p-o-d/,Rock,Rock
PAD,10,0,/pad/,Pop,Pop; Pop/Rock; Rock
Pamplona,4,0,/pamplona/,Rock,Rock
Papa Roach,155,1.4,/papa-roach/,Rock,Rock; Hardcore; Hard Rock; Punk Rock; Rock Alternativo; Heavy Metal; Metal; Romântico; Chillout; Funk; Rockabilly; R&B; Rap
Pat Benatar,130,0.3,/pat-benatar/,Rock,Rock; Hard Rock; Velha Guarda
Pato Fu,146,1.4,/pato-fu/,Rock,Rock; Pop/Rock; Pop; MPB; Indie; Rock Alternativo; Post-Rock; Soul Music; Psicodelia; Gospel/Religioso; Electronica
Patrola,11,0,/patrola/,Rock,Rock; Pop/Rock
Patti Smith,132,0.4,/patti-smith/,Rock,Rock; Punk Rock; Rock Alternativo; Pop/Punk
Paul Gilbert,75,0,/paul-gilbert/,Rock,Rock; Instrumental
Paul McCartney,439,8.3,/paul-mccartney/,Rock,Rock; Pop/Rock; Romântico; Clássico; Pop; Piano Rock; Folk; Classic Rock; Chillout; Psicodelia; Dance; Soft Rock; Rockabilly; Hard Rock; Electronica; Progressivo
PG,111,1.1,/pg/,Rock,Rock; Gospel/Religioso; Pop/Rock; Funk; Clássico; Punk Rock
Placebo,159,1.1,/placebo/,Rock,Rock; Indie; Gótico; Rock Alternativo; Metal; Hard Rock; Heavy Metal; Pós-Punk
Poets Of The Fall,88,0.2,/poets-of-the-fall/,Rock,Rock; Rock Alternativo; Pop/Rock; Romântico; Trilha Sonora
Pousatigres,5,0,/pousatigres/,Rock,Rock
Pragah,14,0,/pragah/,Rock,Rock; Metal
Projeto Paralelo STM,1,0,/projeto-paralelo-stm/,Rock,Rock; Classic Rock; Rock Alternativo
Puddle Of Mudd,68,0.4,/puddle-of-mudd/,Rock,Rock; Grunge; Rock Alternativo; Hard Rock; Metal; Heavy Metal
Purple Eyed Raven,3,0,/purple-eyed-raven/,Rock,Rock
Queen,249,69.5,/queen/,Rock,Rock; Hard Rock; Progressivo; Pop/Rock; Heavy Metal; Clássico; Piano Rock; Classic Rock; Trilha Sonora; Trance; Metal; Black Music; Psicodelia; Grunge; Reggae; Axé; Jazz; Gospel/Religioso; Pop/Punk; Funk Carioca; Emocore
Queens Of The Stone Age,106,1.4,/queens-of-the-stone-age/,Rock,Rock; Hard Rock; Rock Alternativo; Psicodelia; Punk Rock; Axé; Indie; Velha Guarda; Samba Enredo; Samba; Grunge; Hardcore
R.E.M.,250,6.8,/r-e-m/,Rock,Rock
Rage Against The Machine,67,1.5,/rage-against-the-machine/,Rock,Rock; Hard Rock; Rap; Heavy Metal; Punk Rock; Hardcore; Rock Alternativo; Pop/Punk; Pós-Punk
Rammstein,161,24,/rammstein/,Rock,Rock; Industrial; Heavy Metal; Gótico; Axé; Metal; Pop/Punk; Trip-Hop; New Wave; Trance; Indie; Pós-Punk; Rock Alternativo; Punk Rock; Funk Carioca; Hardcore; Instrumental; Tecnopop; Electronica; Infantil
Ramones,213,3,/the-ramones/,Rock,Rock
Rapeize,8,0,/rapeize/,Rock,Rock; Funk
Rascal Experience,14,0,/rascal-experience/,Rock,Rock; Indie; Rock Alternativo
Raul Seixas,215,14,/raul-seixas/,Rock,Rock; Pop/Rock; MPB; Rock Alternativo; Clássico; Rockabilly; Psicodelia; Folk; Country; Blues; Classic Rock; Romântico; Hard Rock; Forró; K-Pop/K-Rock; Funk Carioca; Tecnopop; Bossa Nova; Pop; Indie; Axé; Black Music; Dance; Funk
Red,74,2.3,/red/,Rock,Rock; Gospel/Religioso; Hard Rock; Rock Alternativo; Heavy Metal; Romântico; Pop/Rock; World Music; New Wave; Metal; Gótico; Funk Carioca; Emocore; Hardcore
Red Light DC,8,0,/red-light-dc/,Rock,Rock; Rock Alternativo
Reduto,16,0,/reduto/,Rock,Rock; Rock Alternativo
Renato Russo,61,6.2,/renato-russo/,Rock,Rock; MPB; Pop/Rock; Romântico; Clássico; Trilha Sonora; Pós-Punk; Punk Rock; Classic Rock; Funk Carioca; Heavy Metal; Rock Alternativo; Gospel/Religioso; Forró; Axé
Revolução (Rock),30,0,/revolucao-rock/,Rock,Rock
Revolverheld,64,0.1,/revolverheld/,Rock,Rock; Pop/Rock; Hardcore; Hard Rock; Rock Alternativo; Funk Carioca; Axé; Heavy Metal
Rezet,23,0,/banda-rezet/,Rock,Rock
Rhino Head,1,0,/rhino-head/,Rock,Rock
Richard Thompson/ Richard And Linda Thompson,271,0,/richard-thompson/,Rock,Rock
Richie Sambora,43,0,/sambora-richie/,Rock,Rock
Rick Rock,4,0,/rick-rock/,Rock,Rock; Hip Hop; Pop; Gospel/Religioso
Rising Heart,1,0,/rising-heart/,Rock,Rock; Pop/Punk
Rita Lee,297,7.6,/rita-lee/,Rock,Rock; Pop/Rock; MPB; Rock Alternativo; Jovem Guarda; Classic Rock; K-Pop/K-Rock; Bossa Nova; Hard Rock; New Wave; Pós-Punk; Disco; Clássico; Psicodelia; Axé; Forró; Punk Rock; Pop
Ritchie Valens,13,1.1,/ritchie-valens/,Rock,Rock; Clássico; Rockabilly; Romântico; Dance; Folk; Funk; Classic Rock; Blues
Riviera,8,0,/riviera/,Rock,Rock; Rock Alternativo
Rod Stewart,438,12.2,/rod-stewart/,Rock,Rock; Romântico; Pop/Rock; Clássico; Blues; Jazz; Country; Axé; Classic Rock; Soft Rock; Infantil; Forró; Hard Rock; Sertanejo; Jovem Guarda; K-Pop/K-Rock; Electronica; Bossa Nova; Gospel/Religioso; Black Music
Rodox,29,0.7,/rodox/,Rock,Rock; Gospel/Religioso; Hardcore; Punk Rock; Pop/Rock; Hard Rock; Rock Alternativo; Instrumental; Trilha Sonora; MPB; World Music; Rap
Rodrigo Lamore,9,0,/rodrigo-lamore/,Rock,Rock
Rollercoaster Band,8,0,/rollercoaster-band/,Rock,Rock
Roxette,207,9.7,/roxette/,Pop,Pop; Pop/Rock; Rock; Romântico; Clássico; Dance; Rock Alternativo; Power-Pop; Electronica; Axé; Grunge; Samba; Soul Music; Blues; Pop/Punk; Sertanejo; Black Music; Punk Rock; Hard Rock
RPM,64,1.9,/rpm/,Rock,Rock; Pop/Rock; Rock Alternativo; Pop; Hard Rock; MPB; Infantil; Gospel/Religioso; Soul Music; Clássico; Progressivo
Ryan Adams,209,0.3,/ryan-adams/,Rock,Rock; Folk; Indie; Post-Rock; Punk Rock; Sertanejo; Axé; Country
Santana,259,1.9,/santana/,Rock,Rock; Instrumental; Pop/Rock; Bossa Nova; Electronica; Psicodelia; Forró; Blues
Sarah McLachlan,128,1.1,/sarah-mclachlan/,Rock,Rock; Romântico; Trilha Sonora; Pop; Piano Rock; Pop/Rock; Clássico; Country; Electronica; Gótico; Axé
Saul,8,0,/saul/,Rock,Rock; Indie; Psicodelia
Scars On Broadway,25,0.2,/scars-on-broadway/,Rock,Rock; Heavy Metal; Hard Rock; Rock Alternativo
Scorpions,252,29.1,/scorpions/,Rock,Rock; Hard Rock; Heavy Metal; Clássico; Romântico; Blues; Classic Rock; Metal; Electro Swing; Pagode; World Music; Psicodelia; Soft Rock; Rock Alternativo; Gospel/Religioso; Progressivo; Axé
Scott Stapp,28,0.1,/scott-stapp/,Rock,Rock; Gospel/Religioso; Pop/Rock; Hard Rock; Grunge; Metal; Post-Rock; Axé
Seether,109,1.9,/seether/,Rock,Rock; Hard Rock; Grunge; Rock Alternativo; Heavy Metal; Gótico; Metal; Post-Rock; Romântico
Septembre,6,0,/septembre/,Rock,Rock; Rock Alternativo; Electronica
Sheena Ye,19,0,/sheena-ye/,Rock,Rock
Sheryl Crow,139,0.7,/sheryl-crow/,Rock,Rock; Pop/Rock; Country; Pop; Romântico; Folk; Soul Music; Power-Pop; Chillout; Indie; Surf Music
Shinedown,85,0.5,/shinedown/,Rock,Rock; Hard Rock; Rock Alternativo; Heavy Metal; Hardcore; Grunge; Pop/Rock; Blues; Gótico; Punk Rock
Silverchair,91,1.6,/silverchair/,Rock,Rock; Grunge; Rock Alternativo; Hardcore; Pop/Rock; Progressivo; Black Music; Blues; Romântico; Classic Rock; Folk; Reggae; Axé
Sixx: A.M.,59,0,/sixx-a-m/,Rock,Rock
Slade,196,0.5,/slade/,Rock,Rock; Hard Rock; Pop/Punk; Heavy Metal; Pop/Rock
Slash,93,1,/slashs-snakepit/,Rock,Rock
Small Faces,45,0,/small-faces/,Rock,Rock
Solar,13,0.1,/solar/,Rock,Rock; Rock Alternativo; Pop/Rock
Sonic Youth,226,0.2,/sonic-youth/,Rock,Rock; Indie; Rock Alternativo; Grunge; Pós-Punk; Progressivo
Soul Asylum,132,0.7,/soul-asylum/,Rock,Rock; Grunge; Clássico; Rock Alternativo
Souls of Rage,6,0,/souls-of-rage/,Rock,Rock; Metal
Sound Of June,4,0,/sound-of-june/,Rock,Rock; Progressivo
Soundgarden,120,1,/soundgarden/,Rock,Rock; Grunge; Hard Rock; Heavy Metal; Rock Alternativo; Metal; Bossa Nova
SPY,13,0,/spy/,Rock,Rock; Pop/Rock
Sr. Bamba,25,0,/sr-bamba/,Hip Hop,Hip Hop
Staind,97,0.7,/staind/,Rock,Rock; Rock Alternativo; Heavy Metal; Hardcore; Hard Rock
Stereophonics,158,0.6,/stereophonics/,Rock,Rock; Indie; Rock Alternativo; Pop/Rock; Hard Rock
Steve Earle,239,0.1,/steve-earle/,Rock,Rock; Folk; Country
Steven Tyler,23,0.2,/steven-tyler/,Rock,Rock; Hard Rock; Pop/Rock; Rock Alternativo; Heavy Metal; Blues
Stevie Nicks,123,0.4,/stevie-nicks/,Rock,Rock; Classic Rock; Hard Rock; Pop/Rock; Blues
Stone Breeze,9,0,/stone-breeze/,Rock,Rock
Stone Sour,125,1.7,/stone-sour/,Rock,Rock; Hard Rock; Heavy Metal; Rock Alternativo; Hardcore; Romântico; Grunge; Punk Rock; Metal
Suite7,12,0,/suite7/,Pop,Pop; Rock; Pop/Rock; Trilha Sonora; Pop/Punk
Sunny9,2,0,/sunny9/,Rock,Rock; Hardcore
Ted Nugent,27,0.1,/ted-nugent/,Rock,Rock; Instrumental
Tenacious D,93,0.4,/tenacious-d/,Rock,Rock; Heavy Metal; Hard Rock; Blues; Power-Pop; Country; Sertanejo; Pagode; Grunge; Rock Alternativo; Indie
Teoria do Caos,11,0,/teoria-do-caos/,Rock,Rock; Emocore; Hardcore; Pop/Punk; Hard Rock
The Animals,104,2,/the-animals/,Rock,Rock; Blues; Psicodelia; Country; Pop/Rock; Indie; Rock Alternativo; Clássico; Rockabilly; Folk
The Automatic,35,0,/the-automatic/,Rock,Rock; Indie; Rock Alternativo; Pop/Rock; Hard Rock
The Band,187,0.2,/the-band/,Rock,Rock; Country; Folk; Blues
The Beatles,335,42.9,/the-beatles/,Rock,Rock; Psicodelia; Pop/Rock; Classic Rock; Clássico; Progressivo; Indie; Rock Alternativo; Blues; Pop; Chillout; Heavy Metal; Gospel/Religioso; Hard Rock; Country; Romântico; Piano Rock; Reggae; Grunge; Bossa Nova; Surf Music; Rockabilly; Folk; J-Pop/J-Rock; Jovem Guarda; Forró; Axé
The Byrds,146,0.2,/the-byrds/,Rock,Rock; Folk; Country
The Cramps,92,0,/cramps/,Rock,Rock
The Cult,136,0.7,/the-cult/,Rock,Rock; Hard Rock; Gótico; Pós-Punk; Classic Rock; Punk Rock; Pop/Rock
The Dead Weather,33,0,/the-dead-weather/,Rock,Rock; Rock Alternativo; Indie; Pop/Punk; Punk Rock; Gótico; Grunge; Axé; Blues; Pós-Punk; Gospel/Religioso; Electronica; Hard Rock; Hardcore
The Donnas,124,0.1,/the-donnas/,Rock,Rock; Hard Rock; Punk Rock; Axé; Emocore; Pop/Rock; Pop/Punk
The Ed Sons,8,0,/the-ed-sons/,Rock,Rock; Indie
The Faces,45,0,/faces/,Rock,Rock
The Gathering,113,0.1,/the-gathering/,Rock,Rock; Heavy Metal; Gótico; Rock Alternativo; Progressivo
"The Good, The Bad & The Queen",14,0,/the-good-the-bad-the-queen/,Rock,Rock
The Hives,89,0.1,/the-hives/,Rock,Rock; Indie; Punk Rock; Rock Alternativo; Pós-Punk; Hard Rock
The Jesus and Mary Chain,138,0.2,/the-jesus-and-mary-chain/,Rock,Rock; Indie; Pós-Punk; Psicodelia; Gótico; New Wave
The Kooks,123,1.7,/the-kooks/,Rock,Rock; Indie; Rock Alternativo; Pop; Pós-Punk; Axé; Folk
The Lemonheads,125,0.1,/the-lemonheads/,Rock,Rock; Rock Alternativo; Grunge; Indie
The Melties,6,0,/the-melties/,Rock,Rock; Rock Alternativo
The Million Dollar Quartet,7,0,/the-million-dollar-quartet/,Rock,Rock; Gospel/Religioso; Rockabilly; Country
The Monks,11,0,/monks/,Rock,Rock
The Panic Channel,13,0,/the-panic-channel/,Rock,Rock; Emocore; J-Pop/J-Rock; Progressivo; Hip Hop
The Police,65,8.2,/the-police/,Rock,Rock; New Wave; Punk Rock; Pop/Rock; Pós-Punk; Reggaeton; Hip Hop; Psicodelia; Indie; Surf Music; Reggae; Bossa Nova
The Portinaris,11,0,/the-portinaris/,Rock,Rock
The Rasmus,118,0.4,/the-rasmus/,Rock,Rock; Gótico; Rock Alternativo; Pop/Rock; Metal; Heavy Metal
The Red Jumpsuit Apparatus,84,0.1,/the-red-jumpsuit-apparatus/,Rock,Rock; Hardcore; Punk Rock; Emocore; Rock Alternativo; Pop/Punk; Heavy Metal; Hard Rock; Gospel/Religioso; Chillout; Folk; Electronica; Romântico; Funk; Axé; Indie; Gótico; Pós-Punk
The Stone Roses,53,0.1,/the-stone-roses/,Rock,Rock; Indie; Psicodelia; Axé
The Trashmen,6,0,/the-trashmen/,Rock,Rock; Surf Music; Rockabilly
The Verve,75,1.9,/the-verve/,Rock,Rock; Rock Alternativo; Indie; Pop/Rock; Pós-Punk; Folk; J-Pop/J-Rock; Clássico
The Vines,84,0,/the-vines/,Rock,Rock; Indie; Grunge; Rock Alternativo; Electronica
The Who,236,2.2,/the-who/,Rock,Rock; Hard Rock; Psicodelia; Clássico; Progressivo; Rock Alternativo; Classic Rock; Gótico; Pop
Theoria Dinâmica,5,0,/theoria-dinamica/,Rock,Rock; Rock Alternativo; Metal
Theory Of A Deadman,87,1.7,/theory-of-a-deadman/,Rock,Rock; Rock Alternativo; Grunge; Hard Rock
Thousand Foot Krutch,109,0.5,/thousand-foot-krutch/,Rock,Rock; Gospel/Religioso; Hard Rock; Punk Rock; Rock Alternativo; Folk; Músicas Gaúchas; Pagode; Blues; Black Music; Axé; Infantil; Pop/Rock
Three Days Grace,85,2.6,/three-days-grace/,Rock,Rock; Hard Rock; Rock Alternativo; Heavy Metal; Grunge; Punk Rock; Hardcore; Piano Rock; Emocore; Funk; Pop/Rock; Metal; Industrial; Forró; Reggae; Soul Music; Clássico; Pós-Punk; Soft Rock; Blues; Axé; Pop/Punk; Gótico
Thunderbird e Devotos DNSA,8,0,/thunderbird-e-devotos-dnsa/,Rock,Rock; Rockabilly; Punk Rock
Tihuana,73,0.6,/tihuana/,Rock,Rock; Pop/Rock; Hard Rock; Reggae; Rock Alternativo; Hardcore; Heavy Metal; Punk Rock; Pop/Punk; Blues; Rap; Grunge; Funk; Axé
TNT (Brasil),57,0,/tnt-brasil/,Rock,Rock
To Have Heroes,5,0,/to-have-heroes/,Rock,Rock; Indie; Folk
Toby Mac,100,0.4,/toby-mac/,Rock,Rock; Gospel/Religioso; Hip Hop; Pop/Rock; Pop; Dance; Rock Alternativo; Tecnopop; Electronica; Rap
Tom Petty,199,0,/tom-petty-and-the-heartbreakers/,Rock,Rock
Tópaz,55,0,/banda-topaz/,Rock,Rock
Tori Amos,280,0.4,/tori-amos/,Rock,Rock; Rock Alternativo; Clássico; Instrumental; Pop/Rock; Piano Rock; Folk; New Age
Tori Nogueira,6,0,/tori-nogueira/,Rock,Rock; Pop; Indie
Torugo Teles,2,0,/torugo-teles/,Rock,Rock; Folk; Pop
Trampa,30,0,/trampa/,Rock,Rock
Trezalt,1,0,/trezalt/,Rock,Rock; Indie; Rock Alternativo
Tupiniquin,10,0,/tupiniquin/,Rock,Rock; MPB
U2,328,21.8,/u2/,Rock,Rock; Pós-Punk; Pop/Rock; Classic Rock; Funk; Disco; Folk; Black Music; Pagode; Pop; Dance; Heavy Metal; Gospel/Religioso; Romântico
Última Tribo,4,0,/ultima-tribo/,Rock,Rock
Ultraje A Rigor,90,2.1,/ultraje-a-rigor/,Rock,Rock; Pop/Rock; Rock Alternativo; Punk Rock; MPB; Ska; Chillout; New Wave; Soft Rock; Heavy Metal; Hard Rock
Van Morrison,496,0.8,/van-morrison/,Rock,Rock; Soul Music; Folk; R&B; Blues; Jazz
Vate Cabal,6,0,/vate-cabal/,Rock,Rock
Velhas Virgens,137,2.4,/velhas-virgens/,Rock,Rock; Blues; Punk Rock; Hard Rock; Rock Alternativo
Velvet Underground,74,0.5,/velvet-underground/,Rock,Rock; Punk Rock; Indie; Psicodelia; Classic Rock; Chillout; Folk
Venus Café,6,0,/venus-cafe/,Rock,Rock
Vintage Play,5,0,/vintage-play/,Pop,Pop; Rock; Pop/Rock
Vitor de Martinelli,118,0,/vitor-de-martinelli/,Rock,Rock; Indie; Rock Alternativo
Vock,3,0,/vock/,Rock,Rock
Volver,25,0,/volver/,Rock,Rock; Indie; Power-Pop
Warren Zevon,147,0.1,/warren-zevon/,Rock,Rock
White Stripes,115,1,/the-white-stripes/,Rock,Rock
Wilco,181,0.1,/wilco/,Rock,Rock; Indie; Folk; Hard Rock; Rock Alternativo; Post-Rock
Within Temptation,130,1.8,/within-temptation/,Rock,Rock; Gótico; Heavy Metal; Instrumental; Clássico; Folk; Piano Rock; Hard Rock; Funk; Post-Rock; Psicodelia; Romântico; New Age
Wolfmother,33,0.1,/wolfmother/,Rock,Rock; Hard Rock; Rock Alternativo; Punk Rock; Hardcore; Indie
WWE,140,0.3,/wwe/,Rock,Rock; Hip Hop; Pop/Rock; Hardcore; Heavy Metal; Trilha Sonora; Hard Rock; Electronica; Pop; Black Music; Axé; Forró; Rap; Funk; Emocore; Punk Rock; Gótico; World Music; Dance; Reggae; J-Pop/J-Rock; Instrumental; Funk Carioca; Tecnopop; Jazz; Rockabilly; Psicodelia; K-Pop/K-Rock; Trip-Hop; Blues; Reggaeton; Pós-Punk; Sertanejo; Grunge; Soul Music; Velha Guarda; Folk; New Wave; Disco; Indie; Country; Pop/Punk; MPB; R&B; Romântico
Yannick Hara,11,0,/yannick-hara/,Rock,Rock; Trip-Hop; Rap
Yes,204,1.4,/yes/,Rock,Rock; Progressivo; Clássico; Classic Rock; Hard Rock; Rock Alternativo
Yves Klein Blue,6,0,/yves-klein-blue/,Rock,Rock; Indie
Zereff,1,0,/zereff/,Rock,Rock
Zombies Ate My Heart,2,0,/zombies-ate-my-heart/,Rock,Rock
Zumzera e Guilherme,5,0,/zumzera-e-guilherme/,Rock,Rock; Sertanejo
ZZ Top,176,0.5,/zz-top/,Rock,Rock; Blues; Hard Rock; Country; Hardcore; Soft Rock; Classic Rock; R&B
18 K,3,0,/18-k/,Hip Hop,Hip Hop; Instrumental; Rap
2 Chainz,77,0.2,/2-chainz/,Hip Hop,Hip Hop; Rap; Black Music; R&B
21 Savage,11,1,/21-savage/,Hip Hop,Hip Hop; Rap
2Multo,2,0,/2multo/,Hip Hop,Hip Hop; Rap
3 de Espadas,11,0,/3-de-espadas/,Hip Hop,Hip Hop; R&B; Rap
3Preto,1,0,/3preto/,Hip Hop,Hip Hop; Rap
3zi,2,0,/3zi/,Funk Carioca,Funk Carioca; Pagode; Hip Hop
50 Cent,463,17.9,/50-cent/,Hip Hop,Hip Hop; Rap; Black Music; Reggae; Funk Carioca; Rock Alternativo; Fado; House; Country; R&B; Axé; Electro Swing; Kizomba; Pop/Rock; Hard Rock; Trip-Hop; Samba; Samba Enredo; Trilha Sonora; Disco; Dance; Jazz; Jovem Guarda; Pop; Gospel/Religioso; Funk
A Firma,9,0.1,/a-firma/,Hip Hop,Hip Hop; Rap
A Fuga,1,0,/a-fuga/,Hip Hop,Hip Hop; Rap
Afirmativa,1,0,/afirmativa/,Hip Hop,Hip Hop; Rap
Afrorap System,1,0,/afrorap-system/,Hip Hop,Hip Hop
Al-Kimia 47,2,0,/al-kimia-47/,Hip Hop,Hip Hop; Tropical House; Rap
Aliados da Realidade,3,0,/aliados-da-realidade/,Hip Hop,Hip Hop; Rap
Alpha Fernandes,2,0,/alpha-fernandes/,Hip Hop,Hip Hop; Rap
Anamnese,1,0,/anamnese/,Hip Hop,Hip Hop; R&B; Rap
Anderson de Souza,34,0,/anderson-de-souza/,Hip Hop,Hip Hop; Rap
Ao Cubo,59,2.4,/ao-cubo/,Hip Hop,Hip Hop; Rap; Gospel/Religioso; Black Music; Pop/Rock; Heavy Metal; Trance; Romântico; Gótico; Bossa Nova; Hard Rock; Funk Carioca; Blues; Funk
Arrete,1,0,/arrete/,Hip Hop,Hip Hop; Pop; Rap
Ashanti,162,0.3,/ashanti/,Hip Hop,Hip Hop; R&B; Black Music; Pop; Soul Music
B. Gizzle,100,0,/b-gizzle/,Hip Hop,Hip Hop
