,index,month,specialty_group,is_new_churner,practice_region,practitioner_id
428,2105,2018-11-01,Psychologists,True,Île-de-France,8
429,2126,2018-11-01,Surgeons,True,Bourgogne-Franche-Comté,1
430,2127,2018-11-01,Surgeons,True,Bretagne,1
431,2128,2018-11-01,Surgeons,True,Grand Est,1
432,2129,2018-11-01,Surgeons,True,Hauts-de-France,2
433,2130,2018-11-01,Surgeons,True,Nouvelle-Aquitaine,1
434,2131,2018-11-01,Surgeons,True,Île-de-France,3
435,2143,2018-12-01,Anesthetists,True,Auvergne-Rhône-Alpes,2
436,2158,2018-12-01,Dentists,True,Auvergne-Rhône-Alpes,3
437,2159,2018-12-01,Dentists,True,Bourgogne-Franche-Comté,2
438,2160,2018-12-01,Dentists,True,Grand Est,6
439,2161,2018-12-01,Dentists,True,Hauts-de-France,2
440,2162,2018-12-01,Dentists,True,Nouvelle-Aquitaine,5
441,2163,2018-12-01,Dentists,True,Occitanie,5
442,2164,2018-12-01,Dentists,True,Pays de la Loire,3
443,2165,2018-12-01,Dentists,True,Provence-Alpes-Côte d'Azur,3
444,2166,2018-12-01,Dentists,True,Île-de-France,41
445,2181,2018-12-01,GPs,True,Auvergne-Rhône-Alpes,10
446,2182,2018-12-01,GPs,True,Bourgogne-Franche-Comté,4
447,2183,2018-12-01,GPs,True,Bretagne,7
448,2184,2018-12-01,GPs,True,Centre-Val de Loire,6
449,2185,2018-12-01,GPs,True,Corse,2
450,2186,2018-12-01,GPs,True,Grand Est,7
451,2187,2018-12-01,GPs,True,Hauts-de-France,6
452,2188,2018-12-01,GPs,True,Nouvelle-Aquitaine,3
453,2189,2018-12-01,GPs,True,Occitanie,4
454,2190,2018-12-01,GPs,True,Pays de la Loire,2
455,2191,2018-12-01,GPs,True,Provence-Alpes-Côte d'Azur,2
456,2192,2018-12-01,GPs,True,Île-de-France,16
457,2207,2018-12-01,Gynaecologists,True,Auvergne-Rhône-Alpes,3
458,2208,2018-12-01,Gynaecologists,True,Grand Est,1
459,2209,2018-12-01,Gynaecologists,True,Hauts-de-France,3
460,2210,2018-12-01,Gynaecologists,True,Île-de-France,5
461,2225,2018-12-01,Midwives,True,Grand Est,1
462,2226,2018-12-01,Midwives,True,Occitanie,1
463,2227,2018-12-01,Midwives,True,Provence-Alpes-Côte d'Azur,1
464,2228,2018-12-01,Midwives,True,Île-de-France,1
465,2243,2018-12-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,15
466,2244,2018-12-01,Non-surgical specialists,True,Bretagne,13
467,2245,2018-12-01,Non-surgical specialists,True,Centre-Val de Loire,1
468,2246,2018-12-01,Non-surgical specialists,True,Grand Est,6
469,2247,2018-12-01,Non-surgical specialists,True,Hauts-de-France,4
470,2248,2018-12-01,Non-surgical specialists,True,Normandie,1
471,2249,2018-12-01,Non-surgical specialists,True,Nouvelle-Aquitaine,1
472,2250,2018-12-01,Non-surgical specialists,True,Occitanie,3
473,2251,2018-12-01,Non-surgical specialists,True,Pays de la Loire,1
474,2252,2018-12-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,5
475,2253,2018-12-01,Non-surgical specialists,True,Île-de-France,5
476,2277,2018-12-01,Osteopaths,True,Bretagne,2
477,2278,2018-12-01,Osteopaths,True,Centre-Val de Loire,2
478,2279,2018-12-01,Osteopaths,True,Normandie,4
479,2280,2018-12-01,Osteopaths,True,Nouvelle-Aquitaine,1
480,2281,2018-12-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,3
481,2282,2018-12-01,Osteopaths,True,Île-de-France,9
482,2297,2018-12-01,Other non-doctors,True,Auvergne-Rhône-Alpes,4
483,2298,2018-12-01,Other non-doctors,True,Centre-Val de Loire,2
484,2299,2018-12-01,Other non-doctors,True,Grand Est,1
485,2300,2018-12-01,Other non-doctors,True,Normandie,4
486,2301,2018-12-01,Other non-doctors,True,Nouvelle-Aquitaine,3
487,2302,2018-12-01,Other non-doctors,True,Occitanie,2
488,2303,2018-12-01,Other non-doctors,True,Île-de-France,12
489,2316,2018-12-01,Pediatricians,True,Île-de-France,1
490,2330,2018-12-01,Physiotherapists,True,Auvergne-Rhône-Alpes,9
491,2331,2018-12-01,Physiotherapists,True,Bretagne,5
492,2332,2018-12-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,2
493,2333,2018-12-01,Physiotherapists,True,Île-de-France,14
494,2348,2018-12-01,Psychologists,True,Auvergne-Rhône-Alpes,2
495,2349,2018-12-01,Psychologists,True,Centre-Val de Loire,1
496,2350,2018-12-01,Psychologists,True,Occitanie,1
497,2351,2018-12-01,Psychologists,True,Île-de-France,8
498,2373,2018-12-01,Surgeons,True,Auvergne-Rhône-Alpes,1
499,2374,2018-12-01,Surgeons,True,Grand Est,1
500,2375,2018-12-01,Surgeons,True,Nouvelle-Aquitaine,1
501,2376,2018-12-01,Surgeons,True,Pays de la Loire,1
502,2377,2018-12-01,Surgeons,True,Île-de-France,3
503,2389,2019-01-01,Anesthetists,True,Hauts-de-France,1
504,2404,2019-01-01,Dentists,True,Auvergne-Rhône-Alpes,2
505,2405,2019-01-01,Dentists,True,Bourgogne-Franche-Comté,2
506,2406,2019-01-01,Dentists,True,Centre-Val de Loire,1
507,2407,2019-01-01,Dentists,True,Grand Est,1
508,2408,2019-01-01,Dentists,True,Normandie,1
509,2409,2019-01-01,Dentists,True,Occitanie,19
510,2410,2019-01-01,Dentists,True,Provence-Alpes-Côte d'Azur,4
511,2411,2019-01-01,Dentists,True,Île-de-France,18
512,2426,2019-01-01,GPs,True,Auvergne-Rhône-Alpes,5
513,2427,2019-01-01,GPs,True,Bourgogne-Franche-Comté,1
514,2428,2019-01-01,GPs,True,Bretagne,1
515,2429,2019-01-01,GPs,True,Centre-Val de Loire,1
516,2430,2019-01-01,GPs,True,Grand Est,7
517,2431,2019-01-01,GPs,True,Hauts-de-France,1
518,2432,2019-01-01,GPs,True,Nouvelle-Aquitaine,1
519,2433,2019-01-01,GPs,True,Pays de la Loire,1
520,2434,2019-01-01,GPs,True,Provence-Alpes-Côte d'Azur,3
521,2435,2019-01-01,GPs,True,Île-de-France,4
522,2450,2019-01-01,Gynaecologists,True,Bretagne,2
523,2451,2019-01-01,Gynaecologists,True,Hauts-de-France,1
524,2452,2019-01-01,Gynaecologists,True,Île-de-France,1
525,2467,2019-01-01,Midwives,True,Grand Est,2
526,2468,2019-01-01,Midwives,True,Occitanie,4
527,2483,2019-01-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,2
528,2484,2019-01-01,Non-surgical specialists,True,Bourgogne-Franche-Comté,3
529,2485,2019-01-01,Non-surgical specialists,True,Grand Est,4
530,2486,2019-01-01,Non-surgical specialists,True,Normandie,1
531,2487,2019-01-01,Non-surgical specialists,True,Nouvelle-Aquitaine,6
532,2488,2019-01-01,Non-surgical specialists,True,Occitanie,2
533,2489,2019-01-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,1
534,2490,2019-01-01,Non-surgical specialists,True,Île-de-France,15
535,2514,2019-01-01,Osteopaths,True,Auvergne-Rhône-Alpes,4
536,2515,2019-01-01,Osteopaths,True,Normandie,1
537,2516,2019-01-01,Osteopaths,True,Nouvelle-Aquitaine,3
538,2517,2019-01-01,Osteopaths,True,Occitanie,1
539,2518,2019-01-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,3
540,2519,2019-01-01,Osteopaths,True,Île-de-France,4
541,2534,2019-01-01,Other non-doctors,True,Auvergne-Rhône-Alpes,1
542,2535,2019-01-01,Other non-doctors,True,Bretagne,1
543,2536,2019-01-01,Other non-doctors,True,Grand Est,2
544,2537,2019-01-01,Other non-doctors,True,Hauts-de-France,2
545,2538,2019-01-01,Other non-doctors,True,Nouvelle-Aquitaine,15
546,2539,2019-01-01,Other non-doctors,True,Occitanie,6
547,2540,2019-01-01,Other non-doctors,True,Île-de-France,28
548,2554,2019-01-01,Pediatricians,True,Occitanie,1
549,2568,2019-01-01,Physiotherapists,True,Auvergne-Rhône-Alpes,1
550,2569,2019-01-01,Physiotherapists,True,Bretagne,5
551,2570,2019-01-01,Physiotherapists,True,Grand Est,1
552,2571,2019-01-01,Physiotherapists,True,Normandie,2
553,2572,2019-01-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,2
554,2573,2019-01-01,Physiotherapists,True,Île-de-France,6
555,2588,2019-01-01,Psychologists,True,Auvergne-Rhône-Alpes,4
556,2589,2019-01-01,Psychologists,True,Occitanie,1
557,2590,2019-01-01,Psychologists,True,Provence-Alpes-Côte d'Azur,2
558,2591,2019-01-01,Psychologists,True,Île-de-France,10
559,2600,2019-01-01,Radiologists,True,Hauts-de-France,3
560,2615,2019-01-01,Surgeons,True,Bretagne,1
561,2616,2019-01-01,Surgeons,True,Centre-Val de Loire,3
562,2617,2019-01-01,Surgeons,True,Pays de la Loire,2
563,2618,2019-01-01,Surgeons,True,Provence-Alpes-Côte d'Azur,1
564,2619,2019-01-01,Surgeons,True,Île-de-France,2
565,2645,2019-02-01,Dentists,True,Auvergne-Rhône-Alpes,3
566,2646,2019-02-01,Dentists,True,Centre-Val de Loire,3
567,2647,2019-02-01,Dentists,True,Grand Est,4
568,2648,2019-02-01,Dentists,True,Hauts-de-France,4
569,2649,2019-02-01,Dentists,True,Nouvelle-Aquitaine,2
570,2650,2019-02-01,Dentists,True,Occitanie,7
571,2651,2019-02-01,Dentists,True,Pays de la Loire,4
572,2652,2019-02-01,Dentists,True,Provence-Alpes-Côte d'Azur,2
573,2653,2019-02-01,Dentists,True,Île-de-France,14
574,2668,2019-02-01,GPs,True,Auvergne-Rhône-Alpes,1
575,2669,2019-02-01,GPs,True,Bretagne,1
576,2670,2019-02-01,GPs,True,Centre-Val de Loire,2
577,2671,2019-02-01,GPs,True,Grand Est,2
578,2672,2019-02-01,GPs,True,Normandie,1
579,2673,2019-02-01,GPs,True,Nouvelle-Aquitaine,1
580,2674,2019-02-01,GPs,True,Occitanie,3
581,2675,2019-02-01,GPs,True,Pays de la Loire,4
582,2676,2019-02-01,GPs,True,Provence-Alpes-Côte d'Azur,3
583,2677,2019-02-01,GPs,True,Île-de-France,5
584,2692,2019-02-01,Gynaecologists,True,Hauts-de-France,1
585,2693,2019-02-01,Gynaecologists,True,Nouvelle-Aquitaine,2
586,2694,2019-02-01,Gynaecologists,True,Occitanie,1
587,2695,2019-02-01,Gynaecologists,True,Provence-Alpes-Côte d'Azur,2
588,2724,2019-02-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,2
589,2725,2019-02-01,Non-surgical specialists,True,Grand Est,1
590,2726,2019-02-01,Non-surgical specialists,True,Occitanie,10
591,2727,2019-02-01,Non-surgical specialists,True,Pays de la Loire,4
592,2728,2019-02-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,1
593,2729,2019-02-01,Non-surgical specialists,True,Île-de-France,3
594,2739,2019-02-01,Nurses,True,Grand Est,1
595,2754,2019-02-01,Osteopaths,True,Grand Est,1
596,2755,2019-02-01,Osteopaths,True,Hauts-de-France,3
597,2756,2019-02-01,Osteopaths,True,Normandie,1
598,2757,2019-02-01,Osteopaths,True,Nouvelle-Aquitaine,3
599,2758,2019-02-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,3
600,2759,2019-02-01,Osteopaths,True,Île-de-France,5
601,2774,2019-02-01,Other non-doctors,True,Hauts-de-France,3
602,2775,2019-02-01,Other non-doctors,True,Nouvelle-Aquitaine,1
603,2776,2019-02-01,Other non-doctors,True,Occitanie,2
604,2777,2019-02-01,Other non-doctors,True,Île-de-France,37
605,2791,2019-02-01,Pediatricians,True,Hauts-de-France,3
606,2792,2019-02-01,Pediatricians,True,Occitanie,1
607,2806,2019-02-01,Physiotherapists,True,Auvergne-Rhône-Alpes,4
608,2807,2019-02-01,Physiotherapists,True,Grand Est,1
609,2808,2019-02-01,Physiotherapists,True,Hauts-de-France,2
610,2809,2019-02-01,Physiotherapists,True,Occitanie,2
611,2810,2019-02-01,Physiotherapists,True,Île-de-France,11
612,2825,2019-02-01,Psychologists,True,Hauts-de-France,1
613,2826,2019-02-01,Psychologists,True,Nouvelle-Aquitaine,1
614,2827,2019-02-01,Psychologists,True,Île-de-France,16
615,2850,2019-02-01,Surgeons,True,Auvergne-Rhône-Alpes,2
616,2851,2019-02-01,Surgeons,True,Bretagne,2
617,2852,2019-02-01,Surgeons,True,Grand Est,1
618,2853,2019-02-01,Surgeons,True,Nouvelle-Aquitaine,2
619,2854,2019-02-01,Surgeons,True,Pays de la Loire,1
620,2855,2019-02-01,Surgeons,True,Provence-Alpes-Côte d'Azur,1
621,2856,2019-02-01,Surgeons,True,Île-de-France,1
622,2882,2019-03-01,Dentists,True,Auvergne-Rhône-Alpes,3
623,2883,2019-03-01,Dentists,True,Bourgogne-Franche-Comté,1
624,2884,2019-03-01,Dentists,True,Centre-Val de Loire,1
625,2885,2019-03-01,Dentists,True,Grand Est,4
626,2886,2019-03-01,Dentists,True,Hauts-de-France,17
627,2887,2019-03-01,Dentists,True,Nouvelle-Aquitaine,2
628,2888,2019-03-01,Dentists,True,Pays de la Loire,1
629,2889,2019-03-01,Dentists,True,Provence-Alpes-Côte d'Azur,2
630,2890,2019-03-01,Dentists,True,Île-de-France,22
631,2905,2019-03-01,GPs,True,Auvergne-Rhône-Alpes,1
632,2906,2019-03-01,GPs,True,Bourgogne-Franche-Comté,1
633,2907,2019-03-01,GPs,True,Grand Est,1
634,2908,2019-03-01,GPs,True,Hauts-de-France,1
635,2909,2019-03-01,GPs,True,Nouvelle-Aquitaine,5
636,2910,2019-03-01,GPs,True,Occitanie,1
637,2911,2019-03-01,GPs,True,Pays de la Loire,2
638,2912,2019-03-01,GPs,True,Île-de-France,5
639,2927,2019-03-01,Gynaecologists,True,Hauts-de-France,2
640,2928,2019-03-01,Gynaecologists,True,Nouvelle-Aquitaine,2
641,2929,2019-03-01,Gynaecologists,True,Île-de-France,4
642,2944,2019-03-01,Midwives,True,Auvergne-Rhône-Alpes,2
643,2945,2019-03-01,Midwives,True,Bretagne,1
644,2946,2019-03-01,Midwives,True,Provence-Alpes-Côte d'Azur,1
645,2947,2019-03-01,Midwives,True,Île-de-France,1
646,2962,2019-03-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,2
647,2963,2019-03-01,Non-surgical specialists,True,Grand Est,2
648,2964,2019-03-01,Non-surgical specialists,True,Hauts-de-France,2
649,2965,2019-03-01,Non-surgical specialists,True,Normandie,1
650,2966,2019-03-01,Non-surgical specialists,True,Nouvelle-Aquitaine,1
651,2967,2019-03-01,Non-surgical specialists,True,Occitanie,1
652,2968,2019-03-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,2
653,2969,2019-03-01,Non-surgical specialists,True,Île-de-France,5
654,2994,2019-03-01,Osteopaths,True,Auvergne-Rhône-Alpes,4
655,2995,2019-03-01,Osteopaths,True,Nouvelle-Aquitaine,1
656,2996,2019-03-01,Osteopaths,True,Occitanie,2
657,2997,2019-03-01,Osteopaths,True,Pays de la Loire,1
658,2998,2019-03-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,6
659,2999,2019-03-01,Osteopaths,True,Île-de-France,2
660,3014,2019-03-01,Other non-doctors,True,Auvergne-Rhône-Alpes,1
661,3015,2019-03-01,Other non-doctors,True,Centre-Val de Loire,1
662,3016,2019-03-01,Other non-doctors,True,Grand Est,2
663,3017,2019-03-01,Other non-doctors,True,Hauts-de-France,1
664,3018,2019-03-01,Other non-doctors,True,Nouvelle-Aquitaine,3
665,3019,2019-03-01,Other non-doctors,True,Occitanie,2
666,3020,2019-03-01,Other non-doctors,True,Pays de la Loire,1
667,3021,2019-03-01,Other non-doctors,True,Île-de-France,20
668,3034,2019-03-01,Pediatricians,True,DOM-TOM,1
669,3035,2019-03-01,Pediatricians,True,Grand Est,2
670,3036,2019-03-01,Pediatricians,True,Occitanie,1
671,3037,2019-03-01,Pediatricians,True,Île-de-France,1
672,3051,2019-03-01,Physiotherapists,True,Auvergne-Rhône-Alpes,4
673,3052,2019-03-01,Physiotherapists,True,Occitanie,3
674,3053,2019-03-01,Physiotherapists,True,Pays de la Loire,1
675,3054,2019-03-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,2
676,3055,2019-03-01,Physiotherapists,True,Île-de-France,14
677,3070,2019-03-01,Psychologists,True,Auvergne-Rhône-Alpes,1
678,3071,2019-03-01,Psychologists,True,Bretagne,1
679,3072,2019-03-01,Psychologists,True,Nouvelle-Aquitaine,3
680,3073,2019-03-01,Psychologists,True,Occitanie,6
681,3074,2019-03-01,Psychologists,True,Pays de la Loire,2
682,3075,2019-03-01,Psychologists,True,Île-de-France,12
683,3083,2019-03-01,Radiologists,True,Nouvelle-Aquitaine,2
684,3098,2019-03-01,Surgeons,True,Auvergne-Rhône-Alpes,2
685,3099,2019-03-01,Surgeons,True,Bourgogne-Franche-Comté,1
686,3100,2019-03-01,Surgeons,True,Centre-Val de Loire,1
687,3101,2019-03-01,Surgeons,True,Hauts-de-France,1
688,3102,2019-03-01,Surgeons,True,Occitanie,1
689,3103,2019-03-01,Surgeons,True,Provence-Alpes-Côte d'Azur,2
690,3104,2019-03-01,Surgeons,True,Île-de-France,5
691,3130,2019-04-01,Dentists,True,Auvergne-Rhône-Alpes,6
692,3131,2019-04-01,Dentists,True,Bretagne,3
693,3132,2019-04-01,Dentists,True,Centre-Val de Loire,1
694,3133,2019-04-01,Dentists,True,Corse,3
695,3134,2019-04-01,Dentists,True,DOM-TOM,1
696,3135,2019-04-01,Dentists,True,Grand Est,3
697,3136,2019-04-01,Dentists,True,Nouvelle-Aquitaine,2
698,3137,2019-04-01,Dentists,True,Occitanie,3
699,3138,2019-04-01,Dentists,True,Provence-Alpes-Côte d'Azur,5
700,3139,2019-04-01,Dentists,True,Île-de-France,17
701,3154,2019-04-01,GPs,True,Auvergne-Rhône-Alpes,3
702,3155,2019-04-01,GPs,True,Grand Est,2
703,3156,2019-04-01,GPs,True,Nouvelle-Aquitaine,3
704,3157,2019-04-01,GPs,True,Occitanie,24
705,3158,2019-04-01,GPs,True,Île-de-France,1
706,3173,2019-04-01,Gynaecologists,True,Île-de-France,2
707,3188,2019-04-01,Midwives,True,Bourgogne-Franche-Comté,1
708,3189,2019-04-01,Midwives,True,Île-de-France,4
709,3204,2019-04-01,Non-surgical specialists,True,Grand Est,1
710,3205,2019-04-01,Non-surgical specialists,True,Hauts-de-France,2
711,3206,2019-04-01,Non-surgical specialists,True,Occitanie,2
712,3207,2019-04-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,1
713,3208,2019-04-01,Non-surgical specialists,True,Île-de-France,9
714,3219,2019-04-01,Nurses,True,Nouvelle-Aquitaine,1
715,3234,2019-04-01,Osteopaths,True,Auvergne-Rhône-Alpes,4
716,3235,2019-04-01,Osteopaths,True,Normandie,1
717,3236,2019-04-01,Osteopaths,True,Nouvelle-Aquitaine,1
718,3237,2019-04-01,Osteopaths,True,Occitanie,3
719,3238,2019-04-01,Osteopaths,True,Pays de la Loire,1
720,3239,2019-04-01,Osteopaths,True,Île-de-France,8
721,3254,2019-04-01,Other non-doctors,True,Auvergne-Rhône-Alpes,8
722,3255,2019-04-01,Other non-doctors,True,Grand Est,1
723,3256,2019-04-01,Other non-doctors,True,Normandie,1
724,3257,2019-04-01,Other non-doctors,True,Occitanie,4
725,3258,2019-04-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,6
726,3259,2019-04-01,Other non-doctors,True,Île-de-France,15
727,3272,2019-04-01,Pediatricians,True,Auvergne-Rhône-Alpes,2
728,3273,2019-04-01,Pediatricians,True,Occitanie,1
729,3274,2019-04-01,Pediatricians,True,Provence-Alpes-Côte d'Azur,2
730,3288,2019-04-01,Physiotherapists,True,Auvergne-Rhône-Alpes,2
731,3289,2019-04-01,Physiotherapists,True,Hauts-de-France,1
732,3290,2019-04-01,Physiotherapists,True,Occitanie,1
733,3291,2019-04-01,Physiotherapists,True,Île-de-France,9
734,3306,2019-04-01,Psychologists,True,Auvergne-Rhône-Alpes,1
735,3307,2019-04-01,Psychologists,True,Bretagne,2
736,3308,2019-04-01,Psychologists,True,Normandie,2
737,3309,2019-04-01,Psychologists,True,Provence-Alpes-Côte d'Azur,1
738,3310,2019-04-01,Psychologists,True,Île-de-France,15
739,3317,2019-04-01,Radiologists,True,Occitanie,2
740,3332,2019-04-01,Surgeons,True,Grand Est,2
741,3333,2019-04-01,Surgeons,True,Nouvelle-Aquitaine,1
742,3334,2019-04-01,Surgeons,True,Provence-Alpes-Côte d'Azur,4
743,3335,2019-04-01,Surgeons,True,Île-de-France,1
744,3361,2019-05-01,Dentists,True,Auvergne-Rhône-Alpes,3
745,3362,2019-05-01,Dentists,True,Bretagne,1
746,3363,2019-05-01,Dentists,True,Centre-Val de Loire,1
747,3364,2019-05-01,Dentists,True,Hauts-de-France,1
748,3365,2019-05-01,Dentists,True,Nouvelle-Aquitaine,2
749,3366,2019-05-01,Dentists,True,Occitanie,2
750,3367,2019-05-01,Dentists,True,Provence-Alpes-Côte d'Azur,6
751,3368,2019-05-01,Dentists,True,Île-de-France,12
752,3383,2019-05-01,GPs,True,Auvergne-Rhône-Alpes,2
753,3384,2019-05-01,GPs,True,Bourgogne-Franche-Comté,2
754,3385,2019-05-01,GPs,True,Bretagne,1
755,3386,2019-05-01,GPs,True,Centre-Val de Loire,2
756,3387,2019-05-01,GPs,True,Hauts-de-France,1
757,3388,2019-05-01,GPs,True,Nouvelle-Aquitaine,1
758,3389,2019-05-01,GPs,True,Occitanie,4
759,3390,2019-05-01,GPs,True,Pays de la Loire,1
760,3391,2019-05-01,GPs,True,Provence-Alpes-Côte d'Azur,2
761,3392,2019-05-01,GPs,True,Île-de-France,5
762,3407,2019-05-01,Gynaecologists,True,Grand Est,1
763,3408,2019-05-01,Gynaecologists,True,Hauts-de-France,2
764,3409,2019-05-01,Gynaecologists,True,Normandie,1
765,3410,2019-05-01,Gynaecologists,True,Pays de la Loire,1
766,3425,2019-05-01,Midwives,True,Occitanie,1
767,3426,2019-05-01,Midwives,True,Provence-Alpes-Côte d'Azur,2
768,3441,2019-05-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,4
769,3442,2019-05-01,Non-surgical specialists,True,Bretagne,1
770,3443,2019-05-01,Non-surgical specialists,True,Grand Est,1
771,3444,2019-05-01,Non-surgical specialists,True,Hauts-de-France,2
772,3445,2019-05-01,Non-surgical specialists,True,Normandie,3
773,3446,2019-05-01,Non-surgical specialists,True,Occitanie,5
774,3447,2019-05-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,1
775,3448,2019-05-01,Non-surgical specialists,True,Île-de-France,4
776,3473,2019-05-01,Osteopaths,True,Auvergne-Rhône-Alpes,1
777,3474,2019-05-01,Osteopaths,True,Centre-Val de Loire,1
778,3475,2019-05-01,Osteopaths,True,Hauts-de-France,1
779,3476,2019-05-01,Osteopaths,True,Nouvelle-Aquitaine,2
780,3477,2019-05-01,Osteopaths,True,Île-de-France,1
781,3492,2019-05-01,Other non-doctors,True,Auvergne-Rhône-Alpes,9
782,3493,2019-05-01,Other non-doctors,True,DOM-TOM,1
783,3494,2019-05-01,Other non-doctors,True,Hauts-de-France,2
784,3495,2019-05-01,Other non-doctors,True,Normandie,1
785,3496,2019-05-01,Other non-doctors,True,Nouvelle-Aquitaine,2
786,3497,2019-05-01,Other non-doctors,True,Occitanie,4
787,3498,2019-05-01,Other non-doctors,True,Pays de la Loire,1
788,3499,2019-05-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,12
789,3500,2019-05-01,Other non-doctors,True,Île-de-France,29
790,3526,2019-05-01,Physiotherapists,True,Auvergne-Rhône-Alpes,4
791,3527,2019-05-01,Physiotherapists,True,Hauts-de-France,2
792,3528,2019-05-01,Physiotherapists,True,Nouvelle-Aquitaine,3
793,3529,2019-05-01,Physiotherapists,True,Occitanie,2
794,3530,2019-05-01,Physiotherapists,True,Pays de la Loire,1
795,3531,2019-05-01,Physiotherapists,True,Île-de-France,1
796,3546,2019-05-01,Psychologists,True,Centre-Val de Loire,2
